TIME 14:36:48: CPU 3 %, RAM 11.34% %, HDD 13 %
TIME 14:37:44: CPU 29 %, RAM 21.63% %, HDD 13 %
TIME 14:37:45: CPU 63 %, RAM 23.38% %, HDD 13 %
TIME 14:37:46: CPU 59 %, RAM 22.53% %, HDD 13 %
TIME 14:37:47: CPU 34 %, RAM 22.58% %, HDD 13 %
TIME 14:37:48: CPU 59 %, RAM 21.93% %, HDD 13 %
TIME 14:37:49: CPU 60 %, RAM 23.93% %, HDD 13 %
TIME 14:37:50: CPU 33 %, RAM 24.03% %, HDD 13 %
TIME 14:37:51: CPU 58 %, RAM 22.68% %, HDD 13 %
TIME 14:37:53: CPU 65 %, RAM 22.23% %, HDD 13 %
TIME 14:37:54: CPU 63 %, RAM 23.68% %, HDD 13 %
TIME 14:37:55: CPU 47 %, RAM 23.08% %, HDD 13 %
TIME 14:37:56: CPU 62 %, RAM 22.73% %, HDD 13 %
TIME 14:37:57: CPU 73 %, RAM 24.64% %, HDD 13 %
TIME 14:37:58: CPU 28 %, RAM 23.73% %, HDD 13 %
TIME 14:37:59: CPU 82 %, RAM 23.38% %, HDD 13 %
TIME 14:38:00: CPU 47 %, RAM 23.33% %, HDD 13 %
TIME 14:38:01: CPU 70 %, RAM 24.39% %, HDD 13 %
TIME 14:38:02: CPU 56 %, RAM 24.79% %, HDD 13 %
TIME 14:38:03: CPU 52 %, RAM 23.98% %, HDD 13 %
TIME 14:38:04: CPU 81 %, RAM 26.99% %, HDD 13 %
TIME 14:38:05: CPU 23 %, RAM 25.24% %, HDD 13 %
TIME 14:38:06: CPU 79 %, RAM 24.89% %, HDD 13 %
TIME 14:38:07: CPU 52 %, RAM 24.94% %, HDD 13 %
TIME 14:38:08: CPU 58 %, RAM 25.74% %, HDD 13 %
TIME 14:38:09: CPU 76 %, RAM 16.01% %, HDD 13 %
TIME 14:38:10: CPU 26 %, RAM 16.16% %, HDD 13 %
TIME 14:38:11: CPU 9 %, RAM 16.16% %, HDD 13 %
TIME 14:38:12: CPU 33 %, RAM 16.21% %, HDD 13 %
TIME 14:38:13: CPU 7 %, RAM 16.21% %, HDD 13 %
