TIME 14:36:48: CPU 2 %, RAM 11.79% %, HDD 13 %
TIME 14:37:20: CPU 44 %, RAM 17.91% %, HDD 13 %
TIME 14:37:21: CPU 48 %, RAM 18.16% %, HDD 13 %
TIME 14:37:22: CPU 37 %, RAM 18.46% %, HDD 13 %
TIME 14:37:23: CPU 38 %, RAM 18.72% %, HDD 13 %
TIME 14:37:24: CPU 41 %, RAM 19.17% %, HDD 13 %
TIME 14:37:25: CPU 39 %, RAM 19.32% %, HDD 13 %
TIME 14:37:26: CPU 56 %, RAM 18.87% %, HDD 13 %
TIME 14:37:27: CPU 38 %, RAM 19.52% %, HDD 13 %
TIME 14:37:28: CPU 52 %, RAM 19.12% %, HDD 13 %
TIME 14:37:29: CPU 35 %, RAM 19.77% %, HDD 13 %
TIME 14:37:30: CPU 49 %, RAM 19.97% %, HDD 13 %
TIME 14:37:31: CPU 52 %, RAM 20.92% %, HDD 13 %
TIME 14:37:32: CPU 39 %, RAM 21.02% %, HDD 13 %
TIME 14:37:33: CPU 55 %, RAM 19.77% %, HDD 13 %
TIME 14:37:34: CPU 59 %, RAM 20.67% %, HDD 13 %
TIME 14:37:35: CPU 36 %, RAM 21.73% %, HDD 13 %
TIME 14:37:37: CPU 61 %, RAM 20.17% %, HDD 13 %
TIME 14:37:38: CPU 36 %, RAM 20.27% %, HDD 13 %
TIME 14:37:39: CPU 58 %, RAM 19.77% %, HDD 13 %
TIME 14:37:40: CPU 39 %, RAM 21.48% %, HDD 13 %
TIME 14:37:41: CPU 67 %, RAM 21.73% %, HDD 13 %
TIME 14:37:42: CPU 49 %, RAM 21.78% %, HDD 13 %
TIME 14:37:43: CPU 38 %, RAM 20.57% %, HDD 13 %
TIME 14:37:44: CPU 59 %, RAM 22.38% %, HDD 13 %
TIME 14:37:45: CPU 63 %, RAM 23.38% %, HDD 13 %
TIME 14:37:46: CPU 23 %, RAM 22.43% %, HDD 13 %
TIME 14:37:47: CPU 67 %, RAM 21.22% %, HDD 13 %
TIME 14:37:48: CPU 61 %, RAM 23.08% %, HDD 13 %
TIME 14:37:49: CPU 22 %, RAM 23.33% %, HDD 13 %
TIME 14:37:50: CPU 63 %, RAM 23.28% %, HDD 13 %
TIME 14:37:51: CPU 61 %, RAM 24.44% %, HDD 13 %
TIME 14:37:52: CPU 27 %, RAM 22.03% %, HDD 13 %
TIME 14:37:53: CPU 76 %, RAM 22.53% %, HDD 13 %
TIME 14:37:54: CPU 48 %, RAM 23.28% %, HDD 13 %
TIME 14:37:55: CPU 36 %, RAM 23.43% %, HDD 13 %
TIME 14:37:56: CPU 85 %, RAM 22.88% %, HDD 13 %
TIME 14:37:58: CPU 52 %, RAM 25.64% %, HDD 13 %
TIME 14:37:59: CPU 32 %, RAM 23.93% %, HDD 13 %
TIME 14:38:00: CPU 60 %, RAM 24.13% %, HDD 13 %
TIME 14:38:01: CPU 85 %, RAM 26.89% %, HDD 13 %
TIME 14:38:02: CPU 37 %, RAM 24.54% %, HDD 13 %
TIME 14:38:03: CPU 72 %, RAM 24.08% %, HDD 13 %
TIME 14:38:04: CPU 58 %, RAM 24.44% %, HDD 13 %
TIME 14:38:05: CPU 49 %, RAM 25.14% %, HDD 13 %
TIME 14:38:06: CPU 75 %, RAM 27.60% %, HDD 13 %
TIME 14:38:07: CPU 33 %, RAM 25.49% %, HDD 13 %
TIME 14:38:08: CPU 93 %, RAM 18.46% %, HDD 13 %
TIME 14:38:09: CPU 2 %, RAM 15.70% %, HDD 13 %
TIME 14:38:10: CPU 34 %, RAM 15.70% %, HDD 13 %
TIME 14:38:11: CPU 5 %, RAM 15.70% %, HDD 13 %
TIME 14:38:12: CPU 33 %, RAM 15.81% %, HDD 13 %
